mu,se,unique_well
0.8019952861596498,0.08638278007006582,2_E2_20
0.5589571706855706,0.04949154779209727,2_F2_20
0.5776157382751312,0.054563544635430124,2_G2_20
0.9791791534184348,0.08567133387396585,2_C2_25
1.082849122616789,0.07347901270081336,2_D2_25
1.0310356592622383,0.08921124260497859,2_E2_25
0.9115670457157514,0.07056316076960961,2_F2_25
0.9046324045030186,0.0682993905464117,2_G2_25
1.064895645830881,0.05728186570472402,2_C2_30
1.0950240025707603,0.060074056246422855,2_D2_30
1.0787808752833947,0.05880672983131147,2_E2_30
0.9891626501975541,0.044077586119234784,2_F2_30
1.0796181757214849,0.04901661435315948,2_G2_30
1.082224841978313,0.032922925914787377,2_C2_36
1.1047696335527755,0.04027767065193837,2_D2_36
1.325461506025235,0.06618736599245495,2_E2_36
1.1031522264520113,0.03379561421750548,2_F2_36
1.1784217555150067,0.03249805237582355,2_G2_36
1.0225768968266218,0.15738665947853367,2_C2_38
0.8208089573150283,0.09702940273047612,2_D2_38
1.035016988069916,0.1435837030608391,2_E2_38
0.894081981618803,0.10567931237836342,2_F2_38
0.7684443900995325,0.04261593141691518,2_G2_38
0.2383329580740639,0.026427275616625858,1_C3_12
0.23037934293604356,0.028205553401057036,1_D3_12
0.2759923791839873,0.0338231852765501,1_E3_12
0.258233975967909,0.027986085038532896,1_F3_12
0.26799339706629755,0.032944609445869064,1_G3_12
0.279461655920133,0.035231343670966024,1_C3_14
0.27970879004194676,0.027435005187272415,1_D3_14
0.38293868004379406,0.04351917661418446,1_E3_14
0.38219850724919735,0.041680889841084236,1_F3_14
0.3560034074111287,0.039735316847136645,1_G3_14
0.5449399680420779,0.05260756385045833,1_C3_20
0.5270382329628654,0.053753805405148535,1_D3_20
0.693818813804555,0.06163413401950422,1_E3_20
0.6212175778587152,0.06890284304499175,1_F3_20
0.6333550662870814,0.0626323947280563,1_G3_20
0.8305860017166182,0.09544745209500838,1_C3_25
0.8517844525758708,0.09468575806497492,1_D3_25
0.9403187951428832,0.08026225282361066,1_E3_25
0.9296347801545554,0.07135380803882158,1_F3_25
0.9350510328684417,0.07649261123810683,1_G3_25
0.9691256910129644,0.05447947759110628,1_C3_30
0.9889591637573786,0.047735896996941946,1_D3_30
1.0255821173462147,0.03358416562350241,1_E3_30
1.079904014111252,0.03661973724591895,1_F3_30
1.1143345124246402,0.03129024533659864,1_G3_30
1.1417007946235491,0.05836737345983715,1_C3_36
1.0747916186293136,0.046097947374396146,1_D3_36
1.054990297554335,0.06129098265596131,1_E3_36
1.022936801621867,0.05579631538495156,1_F3_36
1.1846237963871749,0.055295911086603956,1_G3_36
0.7001400505211766,0.059519097518335035,1_C3_38
0.8691131892569796,0.050296740567953975,1_D3_38
0.8371785407758909,0.07766280168633001,1_E3_38
0.9227572419315369,0.04704388073980504,1_F3_38
0.8572783401385224,0.05306402768115766,1_G3_38
0.25274046778461273,0.029218369582155998,2_D3_12
0.25267530008105255,0.022445139373291973,2_E3_12
0.24582642053751452,0.032190629249258224,2_F3_12
0.33735478730149626,0.0449392942505733,2_G3_12
0.299415227804657,0.03526242401405507,2_D3_14
0.3590955791418672,0.044935965681221594,2_E3_14
0.3306409557384227,0.03651218399837817,2_F3_14
0.4194506578734651,0.044841150892150086,2_G3_14
0.5465503553302858,0.05024801093992791,2_D3_20
0.5659866097592413,0.05100873330374713,2_E3_20
0.552858366690085,0.05942735320739517,2_F3_20
0.724312672038142,0.05213742744417663,2_G3_20
0.8953222068262978,0.0953452322951372,2_D3_25
0.942085284460406,0.0743420430210577,2_E3_25
0.9453467909989607,0.06922749786882512,2_F3_25
0.8785449874545187,0.034109127944711715,2_G3_25
1.022259617019388,0.047020519231721083,2_D3_30
0.9874061233404361,0.032648328504961084,2_E3_30
1.0272405836858594,0.04671724932597974,2_F3_30
1.2013512064892184,0.0625448015981737,2_G3_30
1.0457514652078055,0.03540859103109755,2_D3_36
1.032707412373575,0.029539946242548985,2_E3_36
1.1293254169404428,0.02868918040101919,2_F3_36
0.9011417989867501,0.04571123695684343,2_G3_36
0.8855491892015438,0.16237949784531114,2_D3_38
1.0030623449240796,0.18286010211982692,2_E3_38
0.9147645900478502,0.11476171096867516,2_F3_38
1.0187797491609722,0.10908295367102643,2_G3_38
0.2825115049274011,0.035545944946406074,1_C4_12
0.27706003607375396,0.031930388932451016,1_D4_12
0.2946616757836815,0.036265598601922015,1_E4_12
0.2345643790078341,0.026301986112618154,1_F4_12
0.24343747566844368,0.031198902627096646,1_G4_12
0.35610227155961227,0.05446185339527051,1_C4_14
0.30927557487057783,0.033818930219697896,1_D4_14
0.350124745162729,0.041423707098904326,1_E4_14
0.2937748401928035,0.024662708896036865,1_F4_14
0.2945922103028952,0.025236361673694127,1_G4_14
0.6543750526209265,0.055977264218416825,1_C4_20
0.5759358502879705,0.0470181045042689,1_D4_20
0.6243778309054306,0.0625938218816908,1_E4_20
0.5971020849786246,0.0471725573168848,1_F4_20
0.5918517740676782,0.05738446098611166,1_G4_20
0.9247489405911234,0.0859786725982827,1_C4_25
0.8882500599153597,0.09566745704867068,1_D4_25
0.8877986516676734,0.07357378001063387,1_E4_25
0.8977017397720037,0.08701886807345642,1_F4_25
0.9157630949785601,0.08450759295421004,1_G4_25
1.0634730678349438,0.038740171205943655,1_C4_30
1.0006693232646018,0.039861135099229464,1_D4_30
1.0732225883778352,0.040398306009153874,1_E4_30
1.011662481416564,0.036842804036844895,1_F4_30
1.0430029599268893,0.05900924820493073,1_G4_30
1.1596132828179793,0.06145670609835789,1_C4_36
1.0319844286135675,0.0523865888286259,1_D4_36
1.0438082522955676,0.06398791611175908,1_E4_36
0.9207318335241625,0.057235944478149635,1_F4_36
1.126225669496573,0.052806625717842254,1_G4_36
0.8342212042252878,0.043976238408085816,1_C4_38
0.8287655777434361,0.08279076086986557,1_D4_38
0.7916398213391677,0.08183463430681294,1_E4_38
1.1108672767244254,0.11969485295853466,1_F4_38
0.909859469844795,0.06617391972159974,1_G4_38
0.2515784761545987,0.02583766124567548,2_C4_12
0.23222414592381715,0.026620467200503595,2_D4_12
0.3120340815725363,0.054638912201101834,2_E4_12
0.2477466259798854,0.027815825244406553,2_F4_12
0.24608086767114307,0.02699813091425639,2_G4_12
0.3242638770768906,0.042802952358887564,2_C4_14
0.27626474978293925,0.02848272561838728,2_D4_14
0.4261565980317393,0.045910833045102475,2_E4_14
0.29978325999586813,0.037866709421659976,2_F4_14
0.30577788909004533,0.031110008839094653,2_G4_14
0.5912063666242846,0.05402681135177808,2_C4_20
0.5419007096646072,0.05139941869240076,2_D4_20
0.782478585636387,0.07160232316364111,2_E4_20
0.5822354592519331,0.04871624773824306,2_F4_20
0.5902500089111883,0.059120852210101986,2_G4_20
0.9324772366602887,0.06527186599536523,2_C4_25
0.92579315115845,0.0934195593782829,2_D4_25
1.0310633665396471,0.08067462087893075,2_E4_25
0.8853511198843355,0.08717875128491204,2_F4_25
0.9450113338757518,0.09588882345905879,2_G4_25
0.9428395026425417,0.025649429609459498,2_C4_30
1.0354772679603195,0.040123931142885975,2_D4_30
1.1333240382676775,0.042359503134017575,2_E4_30
1.0022116769788747,0.06877632923024095,2_F4_30
1.0602779454195248,0.06136695097187753,2_G4_30
0.9776850704052051,0.037327330301506735,2_C4_36
1.0520267791670441,0.024237371724841597,2_D4_36
1.193253060352708,0.07775656551821453,2_E4_36
1.0448180508132607,0.03334053444687466,2_F4_36
1.0505914373530234,0.02034856443631542,2_G4_36
0.9857205613275116,0.19621812865746613,2_C4_38
0.9298860795911684,0.1887807128702339,2_D4_38
1.1076201455925703,0.19231476188934774,2_E4_38
0.8739009550312589,0.21993587435117398,2_F4_38
0.8728937807183333,0.08108482729554874,2_G4_38
0.35681583997250965,0.051724065380223574,1_D5_12
0.25161751338977284,0.02766421958138693,1_E5_12
0.2689355076441103,0.027246526832457686,1_F5_12
0.22874767212897795,0.031243297782589913,1_G5_12
0.4441559011984589,0.06070540577883061,1_D5_14
0.3181689699587547,0.03291237328742855,1_E5_14
0.37180853096298433,0.04287785581042239,1_F5_14
0.2688877996605979,0.029833216936611676,1_G5_14
0.8056982869090152,0.0713916356773266,1_D5_20
0.5645417981876266,0.0616276576108978,1_E5_20
0.665278610874663,0.05603247892491931,1_F5_20
0.545038455386221,0.06015726520536087,1_G5_20
1.002412994806973,0.05920475483885827,1_D5_25
0.9006864741600586,0.10282735366283993,1_E5_25
0.9990157237374893,0.08791869976518395,1_F5_25
0.8722684091469693,0.09683023772692294,1_G5_25
1.0376491162997166,0.04600329596520018,1_D5_30
1.06353664408812,0.036988413162379885,1_E5_30
1.098795366863266,0.028303214421113634,1_F5_30
1.0723758605847349,0.05589948514092011,1_G5_30
1.2931570585969738,0.07192786600911208,1_D5_36
0.9794962675811141,0.05061122176514819,1_E5_36
1.0456218860298716,0.07148050764282986,1_F5_36
1.0140469514763852,0.03626748898842286,1_G5_36
0.9928324374749866,0.1339765078639872,1_D5_38
0.964546037929667,0.09461074966881834,1_E5_38
0.9131042606407915,0.14347122178167743,1_F5_38
0.9809638257020605,0.09009979616766191,1_G5_38
0.2642611170137204,0.03221375894439667,2_C5_12
0.32435117252656076,0.05536087414278848,2_D5_12
0.23078696168298285,0.025092819886922944,2_E5_12
0.271421763675175,0.02900300964587117,2_F5_12
0.27458106210439565,0.03126085901494903,2_G5_12
0.3151680048444967,0.03860124486881955,2_C5_14
0.4441590729447707,0.053279756354908184,2_D5_14
0.27860623992258565,0.026310459455595504,2_E5_14
0.330722164130662,0.03641939408508232,2_F5_14
0.3105585104570629,0.041627783184833074,2_G5_14
0.5913268924593188,0.05556343793410756,2_C5_20
0.7861680036168596,0.08755575980359172,2_D5_20
0.5186978746690417,0.05084054223865603,2_E5_20
0.5809671510915464,0.051703368467697707,2_F5_20
0.5768060281126973,0.05347919052443995,2_G5_20
0.8646815204096525,0.08080858017803899,2_C5_25
1.0702374288733485,0.08010307014853513,2_D5_25
0.9327498067465403,0.08825835982943644,2_E5_25
0.9931199466209386,0.09409716090383641,2_F5_25
0.9477733452680832,0.08985125619962543,2_G5_25
0.9995052271707845,0.047904323273961595,2_C5_30
1.2061593332646559,0.06958238264114808,2_D5_30
1.029791163748623,0.056601102851674905,2_E5_30
1.0577565693599467,0.049670208773462975,2_F5_30
1.0611357898616163,0.05508561146485964,2_G5_30
0.9942157998684011,0.03472424627637666,2_C5_36
1.0499526049920658,0.05527634192543151,2_D5_36
1.0435457696305686,0.024649963492457277,2_E5_36
1.0647659310078743,0.026611231185539035,2_F5_36
1.0609665370752162,0.023376020323843078,2_G5_36
0.8811213161457805,0.19025487855055423,2_C5_38
0.9072446953228421,0.0920132969689963,2_D5_38
1.2140007796005488,0.34630314549613767,2_E5_38
0.8319163726237068,0.1872505852509577,2_F5_38
0.7125494720773307,0.11488080138330874,2_G5_38
0.2637907410005237,0.02998831451602293,1_C6_12
0.3397180989035965,0.0642274933609441,1_D6_12
0.2635828220845481,0.03047419225039339,1_E6_12
0.28065416358708745,0.037987640740270424,1_F6_12
0.2586648275898595,0.028459719953207063,1_G6_12
0.3233059351673384,0.038998389946408946,1_C6_14
0.41280782753492634,0.04780981603916548,1_D6_14
0.32744135289333093,0.0413741170316953,1_E6_14
0.36945192223879547,0.046820974435447416,1_F6_14
0.3008539839211399,0.03497682748978675,1_G6_14
0.5980690871458948,0.05696523474498841,1_C6_20
0.8015198495722594,0.07882121377110937,1_D6_20
0.62727826404925,0.06035596522435266,1_E6_20
0.6869061505188034,0.06332509668296456,1_F6_20
0.6242089514428841,0.06261226734901296,1_G6_20
0.9272128130688472,0.08622210315026763,1_C6_25
1.023732011181969,0.05031210185358982,1_D6_25
0.9860877259135632,0.07895379411108089,1_E6_25
0.9946171127703456,0.09608424051120215,1_F6_25
0.9415359168075128,0.09049370958292842,1_G6_25
1.0303450305033781,0.034123346955382286,1_C6_30
1.1938595822003246,0.056921857552359637,1_D6_30
1.0476387609201112,0.04301070956118204,1_E6_30
1.125644581106158,0.021919600346293325,1_F6_30
1.053310869147598,0.05240874762590542,1_G6_30
1.1376433439111837,0.0430050308446333,1_C6_36
1.3080012503640945,0.05597369019302086,1_D6_36
1.0363291959649057,0.04344452262646423,1_E6_36
1.0452159486260133,0.06492287374645364,1_F6_36
1.0906090228084293,0.028623571824601044,1_G6_36
0.8685413098519891,0.06288213204944769,1_C6_38
0.899328922182562,0.15409326230640139,1_D6_38
1.0564772097229518,0.3143258951224008,1_E6_38
0.9701738416490414,0.07532065688326472,1_F6_38
0.9992252077188445,0.1423514832395562,1_G6_38
0.23125486134377526,0.02676067201527682,2_C6_12
0.24098593525007697,0.02968846950574776,2_D6_12
0.2743690636945673,0.03692979460301042,2_E6_12
0.2511160556272118,0.02879037578803599,2_F6_12
0.35458050877483543,0.0503000928530525,2_G6_12
0.27887927508413,0.03361548368037683,2_C6_14
0.2975002364866881,0.03355600016685356,2_D6_14
0.34654247002013366,0.04957566986434542,2_E6_14
0.3085843445140097,0.03473366467375825,2_F6_14
0.41327851468099414,0.04901259265404626,2_G6_14
0.5626335386501166,0.055503447973680904,2_C6_20
0.5696614432658885,0.05012648102253365,2_D6_20
0.5664949442569741,0.05433678469551134,2_E6_20
0.5797231680978111,0.050614245359788534,2_F6_20
0.7782775395779105,0.06895750572397387,2_G6_20
0.971006324937436,0.08276883034866347,2_C6_25
0.9068608474893084,0.09205554216982194,2_D6_25
0.934740808802622,0.07299588367903802,2_E6_25
1.012948147947087,0.08803646622815565,2_F6_25
1.1050234998823776,0.06640764860827504,2_G6_25
1.0104757875444883,0.03921951127870659,2_C6_30
0.9830170467316397,0.049120369820391446,2_D6_30
1.0915173470891641,0.03174606937683931,2_E6_30
1.030182392500151,0.050913232849743466,2_F6_30
1.2919308694924403,0.0852675908508777,2_G6_30
1.0556348228540304,0.030972170103743483,2_C6_36
1.0553017937186402,0.043639211877597485,2_D6_36
1.0755230823500244,0.04691293770965292,2_E6_36
1.145133130768598,0.02739732404479334,2_F6_36
1.3758982205952741,0.049628382965776055,2_G6_36
1.0080231971288487,0.148577876759372,2_C6_38
0.8089547689571585,0.11678062872292502,2_D6_38
0.7943688079946397,0.0880885127041485,2_E6_38
1.0960822727131734,0.17910251672534622,2_F6_38
1.0034876574493166,0.09924379212144958,2_G6_38
0.2698393761711106,0.03225511480445947,1_C7_12
0.28017466541883634,0.033245898263014016,1_D7_12
0.24250433995939574,0.028892555252968535,1_E7_12
0.32757559520984003,0.052199287039414226,1_F7_12
0.2838536772948729,0.03054030035673092,1_G7_12
0.34058497314321057,0.03633944566397235,1_C7_14
0.3848112039566115,0.0493102100916171,1_D7_14
0.2888740393788105,0.02807489581450341,1_E7_14
0.40141372160183736,0.04915335824359286,1_F7_14
0.35575598394260277,0.04030934520749801,1_G7_14
0.6148726910415664,0.05319168825725756,1_C7_20
0.6657863235015772,0.0617796666876638,1_D7_20
0.5795347393524709,0.06103455744490428,1_E7_20
0.7859614735044774,0.07196788705955118,1_F7_20
0.7007340903176872,0.05296939943003923,1_G7_20
0.9047010774443269,0.09559891832508383,1_C7_25
0.9434515329314577,0.09067948696768387,1_D7_25
0.9149412518458921,0.09923062455984533,1_E7_25
1.0218264599635158,0.07964780974850329,1_F7_25
1.0076691903976946,0.08512974021082971,1_G7_25
1.0625011595498084,0.04304757410813724,1_C7_30
1.138585467341322,0.02186392485338562,1_D7_30
1.022791641668062,0.04307038124489186,1_E7_30
1.0494478642388083,0.03800041985345072,1_F7_30
1.1319433888299624,0.03672713042790076,1_G7_30
1.0337460842558976,0.0369327006341982,1_C7_36
1.0726455492794944,0.06270577193878438,1_D7_36
1.0379974333592001,0.041299205490127056,1_E7_36
1.2891496141668695,0.07214970840836664,1_F7_36
1.056016821380885,0.05267544280761187,1_G7_36
0.9000812191522602,0.13733301665248412,1_C7_38
0.9783165340086654,0.13927030846892152,1_D7_38
0.9826241220104601,0.18727489628258376,1_E7_38
0.9516515407427408,0.1391489111593828,1_F7_38
0.9075352917740076,0.17373918625386434,1_G7_38
0.2533917590860603,0.027190739080659176,2_C7_12
0.27356938604158054,0.0318700392708623,2_D7_12
0.30792277964289844,0.05116352312043175,2_E7_12
0.26488411261518013,0.029826753985209703,2_F7_12
0.2599443680533892,0.024817901681177472,2_G7_12
0.34401307588365937,0.04465304096524564,2_C7_14
0.31273521862428205,0.040347014675307116,2_D7_14
0.4327277462261498,0.0437967696599252,2_E7_14
0.3205833624364909,0.03708988112545125,2_F7_14
0.31873130738249783,0.030148595879613993,2_G7_14
0.6194812367488122,0.056665324159896654,2_C7_20
0.6117597742949111,0.056735558580093694,2_D7_20
0.7732517017706363,0.06377397930639574,2_E7_20
0.5796274970657912,0.048579585608937416,2_F7_20
0.5733036121870093,0.05093770101307952,2_G7_20
0.9364720259743238,0.08610197818167364,2_C7_25
0.9211051416643203,0.10116985560914801,2_D7_25
1.0994544153198877,0.07541856310208529,2_E7_25
0.9488269476923872,0.11449139846791247,2_F7_25
0.9446403378907747,0.09728591672652914,2_G7_25
1.0957816917146672,0.026810141559522233,2_C7_30
0.9847443125409966,0.044749005352301426,2_D7_30
1.1657996280531555,0.03835765201668667,2_E7_30
1.0327579730053573,0.0568454521028215,2_F7_30
1.0989038769578272,0.038295536485943235,2_G7_30
1.0333838979202183,0.043803697140714595,2_C7_36
1.0309598223513834,0.03288783599017761,2_D7_36
1.1531774275693334,0.07160752644738015,2_E7_36
0.9985307695217857,0.027567975739297788,2_F7_36
1.0331857485064393,0.0342676957818849,2_G7_36
1.0287470014719589,0.15464784128705386,2_C7_38
0.6974980487272905,0.09113983527736819,2_D7_38
1.0009907172446304,0.15709012431724403,2_E7_38
1.0709271708478065,0.15697062984392995,2_F7_38
0.82321978731119,0.07545766211174222,2_G7_38
0.2757251502139385,0.027530043049521932,1_C8_12
0.3125019135090456,0.03610160611944363,1_D8_12
0.2818235064819987,0.031028945896630324,1_E8_12
0.2482108495101294,0.03842614313139276,1_F8_12
0.280539246106703,0.031797145271842894,1_G8_12
0.3454644453714749,0.036280600994903614,1_C8_14
0.38931319283139515,0.05746649795792177,1_D8_14
0.3488130201341843,0.042893712887645125,1_E8_14
0.28085421400907995,0.03006518109078397,1_F8_14
0.3580597004806313,0.04689190929055537,1_G8_14
0.5884631227131009,0.05020692203649603,1_C8_20
0.6805912673775512,0.07188489890530268,1_D8_20
0.610965660007476,0.058129261824812394,1_E8_20
0.5762944883098517,0.061122398500066843,1_F8_20
0.6876953170422404,0.06473057768748568,1_G8_20
0.953775399775375,0.09413422329624122,1_C8_25
0.9518288462560232,0.08282145009566791,1_D8_25
0.9705525851677567,0.09974681584592196,1_E8_25
0.9009185611839653,0.10038185384769388,1_F8_25
0.9832864369400027,0.08891475275453518,1_G8_25
1.0803695087828145,0.03543420393094333,1_C8_30
1.1585620528221838,0.03922009035567567,1_D8_30
1.036768291189212,0.038031792363901896,1_E8_30
1.0050857594678408,0.0562720844939205,1_F8_30
1.1492792104007623,0.03631958702237787,1_G8_30
1.0929729460046154,0.046695367749587366,1_C8_36
1.084316290003016,0.05023302125916712,1_D8_36
1.104527729118079,0.0427732854631002,1_E8_36
0.970425168212847,0.04285644211153427,1_F8_36
1.128809608830436,0.04517395256665213,1_G8_36
0.9387887946375126,0.15725739473033923,1_C8_38
0.8148357619619455,0.12786930677748926,1_D8_38
1.1746829837398418,0.2683640274933832,1_E8_38
0.8750029634370667,0.14888839052978742,1_F8_38
0.9842174178822884,0.14730079468876148,1_G8_38
0.3169005984523401,0.04504696365681917,2_C8_12
0.22623053530606987,0.03239476388531233,2_D8_12
0.34601366147287477,0.057299261484497856,2_E8_12
0.33772962811824275,0.05287438718958509,2_F8_12
0.32317125386537165,0.05183925700841311,2_G8_12
0.43568908073365625,0.053851875781074435,2_C8_14
0.29876095383412127,0.037485730409122474,2_D8_14
0.439694470143991,0.060474707947534824,2_E8_14
0.39215909305775104,0.04680189672349294,2_F8_14
0.4175651033282816,0.05306381223554275,2_G8_14
0.8249110786867189,0.08063999910158492,2_C8_20
0.5622197782050088,0.048040545928771126,2_D8_20
0.8176422690784092,0.09327144730014997,2_E8_20
0.715865768299977,0.044549383083110704,2_F8_20
0.7440040050550794,0.0784244525366572,2_G8_20
1.0084363555714113,0.12330169750086784,2_C8_25
0.9258092432607488,0.09639311968659899,2_D8_25
1.119890959446844,0.07701375530235957,2_E8_25
0.9442418741703825,0.048807624780130905,2_F8_25
1.0989628462153032,0.07089136984915481,2_G8_25
1.2480875536352047,0.04103361343976008,2_C8_30
1.0253712566198898,0.055528312892320963,2_D8_30
1.1434942223809073,0.07077467646176765,2_E8_30
1.169439401619246,0.06528129226604835,2_F8_30
1.2024862298070633,0.08165193495046391,2_G8_30
0.9290970283821303,0.08467166799771292,2_C8_36
1.0068026004260964,0.03868995599109439,2_D8_36
1.298227523016218,0.0563245313243782,2_E8_36
1.0029025540467262,0.08253762346815673,2_F8_36
1.299648591696766,0.06429146397555668,2_G8_36
0.985518990970787,0.09620594012963463,2_C8_38
1.0280093912611727,0.15985792327576154,2_D8_38
1.089689900639972,0.1477397682276264,2_E8_38
1.012845607519948,0.1429082573459843,2_F8_38
0.9969270741708237,0.08211585245741988,2_G8_38
0.23758385102884164,0.02298260599084125,1_C9_12
0.23793446523399697,0.02772366259366736,1_D9_12
0.27717740015814174,0.029857398425040153,1_E9_12
0.24632288982731348,0.023918325912770714,1_F9_12
0.2594504661217481,0.027985939986936444,1_G9_12
0.32386848727097933,0.03348484198225827,1_C9_14
0.3067641115470457,0.031370042110056444,1_D9_14
0.36082645109001465,0.04847638451575368,1_E9_14
0.30643166846286607,0.03096736942049106,1_F9_14
0.3295786601489306,0.0358519873952948,1_G9_14
0.5839038737047754,0.05748306758082984,1_C9_20
0.5974688560897015,0.05654527214991401,1_D9_20
0.6580916895173443,0.0668070024841167,1_E9_20
0.6649800399263194,0.049446762791536245,1_F9_20
0.6212600969974189,0.05312777592264452,1_G9_20
0.89335261781828,0.1039124835985399,1_C9_25
0.9322904873073842,0.09760827401167443,1_D9_25
0.9686952720027311,0.08249223334111187,1_E9_25
0.9822747453784688,0.10637623869973642,1_F9_25
0.9428186505129504,0.10110545803020572,1_G9_25
1.0650322473510978,0.03356322651432843,1_C9_30
1.0760644605338314,0.03626226653864237,1_D9_30
1.1077355001819924,0.03464519207988594,1_E9_30
1.0283177966095345,0.044746720822755694,1_F9_30
1.1134942355622501,0.038870221481207556,1_G9_30
0.9999101887620604,0.049726228825079,1_C9_36
1.0014120168033496,0.03879399448037735,1_D9_36
1.0697046692526373,0.06311286592761449,1_E9_36
1.0292806489923618,0.04574861002961471,1_F9_36
1.0793090011747015,0.026250909213249744,1_G9_36
0.9313823818557354,0.18760476195563616,1_C9_38
0.9083877726384811,0.16900561644353781,1_D9_38
0.9014484962441062,0.168291958901819,1_E9_38
0.8752712849489963,0.13245940213699603,1_F9_38
0.9070395755603176,0.11211656579301375,1_G9_38
0.33350996777854847,0.05157067382062382,2_C9_12
0.32848853934075195,0.046235310066543016,2_D9_12
0.27033959043318384,0.02878358768002942,2_E9_12
0.2634311301467321,0.033709610605557216,2_G9_12
0.4283556837947282,0.05422786773379121,2_C9_14
0.41631177952709164,0.050947352814291656,2_D9_14
0.33554707755110086,0.03917855749016516,2_E9_14
0.31543641785419746,0.039309659390545364,2_G9_14
0.7770606288347618,0.06895465917278024,2_C9_20
0.769508807918214,0.05460426261810757,2_D9_20
0.5821507627181618,0.047783963104945766,2_E9_20
0.5783913286198931,0.05465577528011662,2_G9_20
1.0990800604990723,0.07863258617253728,2_C9_25
1.0188605246070406,0.07903106471532213,2_D9_25
0.9747147295053727,0.08917016924138808,2_E9_25
0.9064475152836751,0.08585382332642404,2_G9_25
1.152302401293833,0.034051559458722756,2_C9_30
1.1800716478034299,0.035910203217161527,2_D9_30
1.0525181823020382,0.03962469538995341,2_E9_30
1.1007682417008358,0.05881672654265333,2_G9_30
1.3803956587132262,0.06786947091002578,2_C9_36
1.4355023450872908,0.08150082519867793,2_D9_36
1.1007917403995542,0.04357073759836211,2_E9_36
1.0418428770848402,0.02861629040096166,2_G9_36
1.0158920128886855,0.08659556025159178,2_C9_38
1.242205979261173,0.15489459986203455,2_D9_38
0.8923691307075695,0.10389522422812172,2_E9_38
0.6999636258305542,0.05445999872421562,2_G9_38
0.2559815276635786,0.025484805936126915,1_C10_12
0.35811164921461347,0.048677546645933586,1_D10_12
0.2779756923396282,0.028765499827333854,1_E10_12
0.25790226905640273,0.02995515753073346,1_F10_12
0.2602021549793507,0.029788898560592962,1_G10_12
0.31227638802577334,0.03076210660298382,1_C10_14
0.4186920813206389,0.04875966748123033,1_D10_14
0.35734364327319185,0.03760411950331425,1_E10_14
0.3462893677360553,0.03653731410951656,1_F10_14
0.3157452720648036,0.03866976468687076,1_G10_14
0.5848933208733123,0.0472902110479653,1_C10_20
0.8294093080438214,0.08960626618370578,1_D10_20
0.6343624558003166,0.0671525964275288,1_E10_20
0.6232027890398613,0.06788222904980903,1_F10_20
0.5886258284224412,0.06170666760827014,1_G10_20
0.8864602629868332,0.08634368828004066,1_C10_25
1.10392140508906,0.07258153108819719,1_D10_25
0.9718628199564622,0.09014528155883321,1_E10_25
0.9155374614595818,0.09898277490073475,1_F10_25
0.920057566790186,0.08915989181370211,1_G10_25
1.110388103683811,0.05870437208008651,1_C10_30
1.2422476942448564,0.07806868864676474,1_D10_30
1.0652710052536685,0.05266914303296183,1_E10_30
