treatment,temp,predicted_growth,topt,rmax,tmax
14C_1,6.2,0.20321945521171186,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,6.300000000000001,0.2052350389980777,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,6.4,0.2072686203722124,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,6.5,0.20932032908627107,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,6.6000000000000005,0.21139029528726522,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,6.7,0.21347864950650156,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,6.800000000000001,0.2155855226486966,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,6.9,0.2177110459807602,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,7,0.21985535112024138,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,7.1000000000000005,0.2220185700234303,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,7.2,0.22420083497310914,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,7.300000000000001,0.22640227856594505,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,7.4,0.2286230336995188,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,7.5,0.23086323355898133,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,7.6000000000000005,0.2331230116033311,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,7.7,0.23540250155130518,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,7.800000000000001,0.2377018373668768,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,7.9,0.24002115324435058,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,8,0.24236058359304982,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,8.1,0.24472026302158578,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,8.200000000000001,0.2471003263217023,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,8.3,0.24950090845168782,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,8.4,0.2519221445193449,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,8.5,0.2543641697645118,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,8.6,0.256827119541124,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,8.700000000000001,0.25931112929881034,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,8.8,0.26181633456401215,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,8.9,0.2643428709206194,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,9,0.26689087399011113,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,9.1,0.2694604794111949,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,9.200000000000001,0.2720518228189323,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,9.3,0.2746650398233436,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,9.4,0.27730026598748,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,9.5,0.279957636804955,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,9.600000000000001,0.28263728767692403,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,9.700000000000001,0.2853393538885016,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,9.8,0.2880639705846079,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,9.9,0.29081127274523116,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,10,0.29358139516009796,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,10.100000000000001,0.2963744724027379,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,10.200000000000001,0.29919063880393443,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,10.3,0.3020300284245483,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,10.4,0.3048927750277028,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,10.5,0.3077790120503206,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,10.600000000000001,0.3106888725739975,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,10.700000000000001,0.3136224892952044,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,10.8,0.31657999449480256,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,10.9,0.3195615200068618,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,11,0.32256719718676685,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,11.100000000000001,0.3255971568786026,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,11.200000000000001,0.3286515293818001,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,11.3,0.33173044441703564,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,11.4,0.33483403109136534,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,11.5,0.3379624178625832,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,11.600000000000001,0.3411157325027901,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,11.700000000000001,0.3442941020611559,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,11.8,0.3474976528258648,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,11.9,0.3507265102852264,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,12,0.35398079908793817,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,12.100000000000001,0.3572606430024861,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,12.200000000000001,0.3605661648756653,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,12.3,0.36389748659020765,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,12.4,0.3672547290215,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,12.5,0.37063801199337565,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,12.600000000000001,0.37404745423296515,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,12.700000000000001,0.3774831733245877,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,12.8,0.380945285662668,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,12.9,0.3844339064036606,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,13,0.3879491494169645,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,13.100000000000001,0.39149112723481183,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,13.200000000000001,0.39505995100110886,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,13.3,0.3986557304192173,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,13.4,0.40227857369865144,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,13.5,0.40592858750067584,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,13.600000000000001,0.40960587688278405,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,13.700000000000001,0.4133105452420383,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,13.8,0.41704269425725055,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,13.9,0.4208024238299858,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,14,0.424589832024367,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,14.100000000000001,0.42840501500566014,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,14.200000000000001,0.43224806697762047,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,14.3,0.4361190801185764,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,14.4,0.44001814451623095,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,14.5,0.4439453481011592,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,14.600000000000001,0.44790077657897776,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,14.700000000000001,0.45188451336116536,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,14.8,0.455896639494511,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,14.9,0.4599372335891654,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,15,0.46400637174527404,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,15.100000000000001,0.46810412747816643,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,15.200000000000001,0.4722305716420766,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,15.3,0.4763857723523721,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,15.4,0.4805697949062635,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,15.5,0.48478270170197196,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,15.600000000000001,0.48902455215632573,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,15.700000000000001,0.4932954026207619,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,15.8,0.49759530629570475,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,15.9,0.501924313143294,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,16,0.5062824697984363,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,16.1,0.5106698194781494,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,16.2,0.515086401889174,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,16.3,0.5195322531338217,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,16.400000000000002,0.5240074056140285,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,16.5,0.5285118879335899,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,16.6,0.5330457247985395,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,16.7,0.5376089369156452,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,16.8,0.5422015408889921,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,16.900000000000002,0.5468235491146165,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,17,0.5514749696731623,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,17.1,0.5561558062205265,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,17.2,0.5608660578764573,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,17.3,0.5656057191110783,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,17.400000000000002,0.5703747796292935,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,17.5,0.5751732242530511,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,17.6,0.5800010328014199,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,17.7,0.5848581799684488,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,17.8,0.5897446351987705,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,17.900000000000002,0.5946603625609124,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,18,0.5996053206182784,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,18.1,0.6045794622977639,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,18.2,0.6095827347559591,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,18.3,0.614615079242915,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,18.400000000000002,0.6196764309634131,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,18.5,0.624766718935716,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,18.6,0.6298858658477501,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,18.7,0.635033787910672,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,18.8,0.6402103947097939,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,18.900000000000002,0.6454155890528032,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,19,0.6506492668152504,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,19.1,0.6559113167832535,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,19.200000000000003,0.6612016204933701,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,19.3,0.6665200520696006,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,19.400000000000002,0.6718664780574685,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,19.5,0.6772407572551333,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,19.6,0.6826427405414899,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,19.700000000000003,0.6880722707012006,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,19.8,0.6935291822466186,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,19.900000000000002,0.6990133012365459,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,20,0.7045244450917744,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,20.1,0.7100624224073668,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,20.200000000000003,0.7156270327616138,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,20.3,0.721218066521625,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,20.400000000000002,0.726835304645492,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,20.5,0.7324785184809692,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,20.6,0.7381474695606245,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,20.700000000000003,0.7438419093933912,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,20.8,0.7495615792524766,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,20.900000000000002,0.7553062099595597,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,21,0.7610755216652194,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,21.1,0.7668692236255433,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,21.200000000000003,0.7726870139748412,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,21.3,0.778528579494414,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,21.400000000000002,0.7843935953773095,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,21.5,0.7902817249890015,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,21.6,0.7961926196239297,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,21.700000000000003,0.8021259182578313,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,21.8,0.8080812472958048,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,21.900000000000002,0.8140582203160281,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,22,0.8200564378090743,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,22.1,0.8260754869127427,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,22.200000000000003,0.8321149411423445,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,22.3,0.8381743601163698,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,22.400000000000002,0.8442532892774554,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,22.5,0.8503512596085947,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,22.6,0.8564677873444941,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,22.700000000000003,0.8626023736780188,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,22.8,0.8687545044616436,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,22.900000000000002,0.8749236499038242,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,23,0.8811092642602215,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,23.1,0.8873107855196876,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,23.200000000000003,0.8935276350849349,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,23.3,0.8997592174478127,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,23.400000000000002,0.9060049198590913,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,23.5,0.9122641119926852,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,23.6,0.918536145604214,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,23.700000000000003,0.9248203541838205,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,23.8,0.9311160526031586,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,23.900000000000002,0.9374225367564497,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,24,0.943739083195532,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,24.1,0.9500649487587871,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,24.200000000000003,0.9563993701938708,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,24.3,0.9627415637741397,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,24.400000000000002,0.9690907249086732,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,24.5,0.9754460277458074,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,24.6,0.981806624770056,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,24.700000000000003,0.9881716463923409,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,24.8,0.9945402005334106,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,24.900000000000002,1.0009113722003495,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,25,1.0072842230560761,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,25.1,1.0136577909816993,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,25.200000000000003,1.0200310896316584,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,25.3,1.026403107981502,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,25.400000000000002,1.032772809868209,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,25.5,1.0391391335229416,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,25.6,1.045500991096093,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,25.700000000000003,1.0518572681745366,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,25.8,1.0582068232909365,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,25.900000000000002,1.0645484874250093,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,26,1.070881063496612,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,26.1,1.0772033258505205,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,26.200000000000003,1.0835140197327888,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,26.3,1.089811860758543,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,26.400000000000002,1.0960955343710888,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,26.5,1.1023636952922005,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,26.6,1.1086149669634462,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,26.700000000000003,1.1148479409784249,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,26.8,1.121061176505767,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,26.900000000000002,1.1272531997027633,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,27,1.1334225031194782,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,27.1,1.1395675450931984,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,27.200000000000003,1.1456867491330731,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,27.3,1.1517785032947976,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,27.400000000000002,1.1578411595451836,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,27.5,1.1638730331164722,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,27.6,1.1698724018502165,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,27.700000000000003,1.1758375055305972,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,27.8,1.1817665452069928,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,27.900000000000002,1.1876576825056453,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,28,1.1935090389302718,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,28.1,1.1993186951514232,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,28.200000000000003,1.205084690284456,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,28.3,1.2108050211559085,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,28.400000000000002,1.216477641558139,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,28.5,1.222100461492028,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,28.6,1.2276713463975621,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,28.700000000000003,1.233188116372141,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,28.8,1.238648545376383,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,28.900000000000002,1.2440503604272815,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,29,1.2493912407784955,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,29.1,1.2546688170875804,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,29.200000000000003,1.259880670569985,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,29.3,1.265024332139581,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,29.400000000000002,1.2700972815355576,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,29.5,1.2750969464354518,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,29.6,1.2800207015541092,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,29.700000000000003,1.284865867728383,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,29.8,1.2896297109873225,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,29.900000000000002,1.2943094416076728,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,30,1.298902213154437,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,30.1,1.303405121506277,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,30.200000000000003,1.3078152038655568,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,30.3,1.3121294377527535,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,30.400000000000002,1.3163447399850359,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,30.5,1.3204579656387654,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,30.6,1.324465906995664,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,30.700000000000003,1.328365292472428,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,30.8,1.3321527855335271,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,30.900000000000002,1.3358249835869327,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,31,1.3393784168625413,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,31.1,1.3428095472730035,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,31.200000000000003,1.3461147672567346,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,31.3,1.349290398602803,33.10889054228133,1.3796441310186336,41.13863709395563
14C_1,31.400000000000002,1.352332691257456,33.10889054228133,1.3796441310186336,41.13863709395563
